"OfficialWorldGolfRanking_RANKTHISWEEK_2016","OfficialWorldGolfRanking_RANKLASTWEEK_2016","OfficialWorldGolfRanking_PLAYERNAME_2016","OfficialWorldGolfRanking_EVENTS_2016","OfficialWorldGolfRanking_AVGPOINTS_2016","OfficialWorldGolfRanking_TOTALPOINTS_2016","OfficialWorldGolfRanking_POINTSLOST_2016","OfficialWorldGolfRanking_POINTSGAINED_2016","OfficialWorldGolfRanking_COUNTRY_2016","stat_name","year"
509,504,"Jyoti Randhawa",40,0.3,12.11,-5.99,NA,NA,"OfficialWorldGolfRanking",2016
510,940,"Clement Berardo",40,0.3,12.08,-0.64,10.24,NA,"OfficialWorldGolfRanking",2016
511,507,"Ippei Koike",40,0.3,12.06,-3.49,1.75,NA,"OfficialWorldGolfRanking",2016
512,505,"Steve Allan",52,0.3,15.66,-6.04,1.61,NA,"OfficialWorldGolfRanking",2016
513,510,"Duncan Stewart",45,0.3,13.53,-0.46,12,NA,"OfficialWorldGolfRanking",2016
514,500,"Daan Huizing",48,0.3,14.41,-5.52,1.74,NA,"OfficialWorldGolfRanking",2016
515,508,"Tiger Woods",40,0.3,11.99,-5.04,NA,NA,"OfficialWorldGolfRanking",2016
516,510,"Matt Atkins",40,0.3,11.97,-0.08,12.05,NA,"OfficialWorldGolfRanking",2016
517,509,"Tag Ridings",44,0.3,13.12,-2.67,5.6,NA,"OfficialWorldGolfRanking",2016
518,556,"Jack Senior",40,0.3,11.89,-4.24,1.86,NA,"OfficialWorldGolfRanking",2016
519,515,"Sebastian Vazquez",42,0.29,12.37,-3.02,2.89,NA,"OfficialWorldGolfRanking",2016
520,512,"Jordan Niebrugge",40,0.29,11.77,-3.87,NA,NA,"OfficialWorldGolfRanking",2016
521,514,"John Merrick",52,0.29,15.25,-5.78,5.84,NA,"OfficialWorldGolfRanking",2016
522,562,"Antoine Schwartz",40,0.29,11.7,-0.54,10.33,NA,"OfficialWorldGolfRanking",2016
523,513,"Scott Jamieson",52,0.29,15.17,-9.61,2.72,NA,"OfficialWorldGolfRanking",2016
524,516,"Lee Taehee",40,0.29,11.58,-5.13,1.56,NA,"OfficialWorldGolfRanking",2016
525,640,"Kristopher Mueck",40,0.29,11.47,-2.73,5.6,NA,"OfficialWorldGolfRanking",2016
526,517,"Scott Strange",52,0.29,14.9,-6.41,2.45,NA,"OfficialWorldGolfRanking",2016
527,575,"Kyongjun Moon",41,0.29,11.71,-4.5,2.09,NA,"OfficialWorldGolfRanking",2016
528,518,"Tjaart van der Walt",40,0.28,11.36,-4.96,1.3,NA,"OfficialWorldGolfRanking",2016
529,519,"Mithun Perera",40,0.28,11.32,-4.89,NA,NA,"OfficialWorldGolfRanking",2016
530,521,"Taylor Pendrith",40,0.28,11.32,-2.28,3.78,NA,"OfficialWorldGolfRanking",2016
531,559,"Marcel Schneider",40,0.28,11.27,-2.75,2.66,NA,"OfficialWorldGolfRanking",2016
532,524,"Adam Long",45,0.28,12.68,-3.01,5.63,NA,"OfficialWorldGolfRanking",2016
533,523,"Joel Dahmen",49,0.28,13.67,-6,6.97,NA,"OfficialWorldGolfRanking",2016
534,520,"Billy Hurley III",52,0.28,14.49,-12.71,1.22,NA,"OfficialWorldGolfRanking",2016
535,525,"Jonathan Randolph",52,0.28,14.48,-7.47,6.07,NA,"OfficialWorldGolfRanking",2016
535,748,"Tim Wilkinson",52,0.28,14.48,-4.66,10.07,NA,"OfficialWorldGolfRanking",2016
537,526,"Alex Prugh",52,0.28,14.33,-8.29,2.38,NA,"OfficialWorldGolfRanking",2016
538,527,"Arjun Atwal",40,0.28,11,-4.06,2.47,NA,"OfficialWorldGolfRanking",2016
539,530,"Jacques Kruyswijk",40,0.27,10.9,-1.8,5.59,NA,"OfficialWorldGolfRanking",2016
540,528,"Brian Davis",52,0.27,14.15,-10.4,NA,NA,"OfficialWorldGolfRanking",2016
541,582,"Matthew Nixon",52,0.27,14.15,-5.65,5.19,NA,"OfficialWorldGolfRanking",2016
542,531,"Suradit Yongcharoenchai",40,0.27,10.88,-0.64,9.1,NA,"OfficialWorldGolfRanking",2016
543,529,"Geoff Drakeford",40,0.27,10.87,-3.42,NA,NA,"OfficialWorldGolfRanking",2016
544,533,"Steve Surry",40,0.27,10.8,-1.53,4.24,NA,"OfficialWorldGolfRanking",2016
545,532,"Carlos Pigem",45,0.27,12.07,-5.1,1.25,NA,"OfficialWorldGolfRanking",2016
546,534,"Kim Taehoon",40,0.27,10.69,-3.37,2.76,NA,"OfficialWorldGolfRanking",2016
547,583,"Sanghee Lee",52,0.27,13.88,-7.8,2.09,NA,"OfficialWorldGolfRanking",2016
548,702,"Lee Changwoo",40,0.27,10.66,-0.88,9.25,NA,"OfficialWorldGolfRanking",2016
548,536,"Hung Chienyao",46,0.27,12.25,-3.75,2.08,NA,"OfficialWorldGolfRanking",2016
550,538,"Poom Saksansin",49,0.27,13.05,-2.93,7.73,NA,"OfficialWorldGolfRanking",2016
550,537,"Sean Riordan",40,0.27,10.65,-3.35,NA,NA,"OfficialWorldGolfRanking",2016
552,535,"Daniel Gaunt",51,0.26,13.5,-6.63,NA,NA,"OfficialWorldGolfRanking",2016
553,592,"Lorenzo Gagli",44,0.26,11.61,-2.65,6.44,NA,"OfficialWorldGolfRanking",2016
554,541,"Alexandre Rocha",40,0.26,10.51,-2.56,3.32,NA,"OfficialWorldGolfRanking",2016
555,540,"Scott Henry",51,0.26,13.34,-6.37,1.44,NA,"OfficialWorldGolfRanking",2016
556,539,"Michael Putnam",52,0.26,13.52,-10.15,NA,NA,"OfficialWorldGolfRanking",2016
557,542,"Chris Paisley",50,0.26,12.99,-4.59,1.62,NA,"OfficialWorldGolfRanking",2016
558,544,"Mads Sogaard",40,0.26,10.39,-3.01,NA,NA,"OfficialWorldGolfRanking",2016
559,546,"Trey Mullinax",40,0.26,10.39,-1.85,3.78,NA,"OfficialWorldGolfRanking",2016
560,551,"Justin Hueber",40,0.26,10.36,-1.54,6,NA,"OfficialWorldGolfRanking",2016
561,550,"Nirun Sae Ueng",40,0.26,10.3,-2.51,2.52,NA,"OfficialWorldGolfRanking",2016
562,586,"Christiaan Basson",51,0.26,13.11,-3.97,4.14,NA,"OfficialWorldGolfRanking",2016
563,547,"Rattanon Wannasrichan",48,0.26,12.32,-4.98,NA,NA,"OfficialWorldGolfRanking",2016
564,552,"Ryan Evans",40,0.26,10.24,-3.07,NA,NA,"OfficialWorldGolfRanking",2016
565,557,"Ben Stow",40,0.26,10.2,-0.26,9.43,NA,"OfficialWorldGolfRanking",2016
566,543,"Bud Cauley",40,0.25,10.16,-8.01,6.46,NA,"OfficialWorldGolfRanking",2016
567,553,"Andrew Landry",40,0.25,10.16,-3.39,2.24,NA,"OfficialWorldGolfRanking",2016
568,545,"Mikael Lundberg",52,0.25,13.16,-9.77,NA,NA,"OfficialWorldGolfRanking",2016
569,548,"Namchoak Tantipokakul",48,0.25,12.15,-2.93,4.92,NA,"OfficialWorldGolfRanking",2016
570,555,"Scott Barr",47,0.25,11.86,-3.1,NA,NA,"OfficialWorldGolfRanking",2016
571,554,"Akio Sadakata",48,0.25,12.1,-4.2,2.1,NA,"OfficialWorldGolfRanking",2016
572,560,"Jorge Fernandez Valdes",52,0.25,12.93,-5.02,2.24,NA,"OfficialWorldGolfRanking",2016
572,558,"Darron Stiles",52,0.25,12.93,-5.55,NA,NA,"OfficialWorldGolfRanking",2016
574,563,"Panawat Muenlek",40,0.25,9.93,-1.54,6,NA,"OfficialWorldGolfRanking",2016
575,611,"Derek Ernst",52,0.25,12.88,-4.24,3.13,NA,"OfficialWorldGolfRanking",2016
576,561,"Tim Herron",43,0.25,10.61,-3.83,1.98,NA,"OfficialWorldGolfRanking",2016
577,760,"Daniel Greene",40,0.25,9.84,-1.23,7.26,NA,"OfficialWorldGolfRanking",2016
578,565,"Chanat Sakulpolphaisan",40,0.25,9.83,-0.97,3.6,NA,"OfficialWorldGolfRanking",2016
579,564,"Pablo Martin Benavides",40,0.25,9.81,-3.4,NA,NA,"OfficialWorldGolfRanking",2016
580,NA,"Matthieu Pavon",40,0.24,9.79,NA,9.79,NA,"OfficialWorldGolfRanking",2016
581,566,"Edouard Dubois",40,0.24,9.79,-2.26,3.18,NA,"OfficialWorldGolfRanking",2016
582,568,"Chieh Po Lee",40,0.24,9.71,-1.93,NA,NA,"OfficialWorldGolfRanking",2016
583,567,"Jordan Zunic",40,0.24,9.67,-3.55,NA,NA,"OfficialWorldGolfRanking",2016
584,573,"Pep Angles",40,0.24,9.64,-0.83,6.55,NA,"OfficialWorldGolfRanking",2016
585,574,"John Young Kim",40,0.24,9.6,-0.54,7.94,NA,"OfficialWorldGolfRanking",2016
586,570,"Adam Svensson",40,0.24,9.58,-2.63,1.3,NA,"OfficialWorldGolfRanking",2016
587,576,"Chan Shihchang",44,0.24,10.44,-8.94,NA,NA,"OfficialWorldGolfRanking",2016
588,576,"Gaganjeet Bhullar",45,0.24,10.67,-2.58,3.08,NA,"OfficialWorldGolfRanking",2016
589,571,"Timothy Madigan",41,0.24,9.68,-4.31,4.08,NA,"OfficialWorldGolfRanking",2016
590,572,"Yosuke Tsukada",48,0.24,11.32,-5.68,NA,NA,"OfficialWorldGolfRanking",2016
591,578,"James Robinson",40,0.24,9.43,-2.56,NA,NA,"OfficialWorldGolfRanking",2016
592,579,"Javier Colomo",40,0.23,9.35,-3.86,1.21,NA,"OfficialWorldGolfRanking",2016
593,569,"Rhys West",47,0.23,10.96,-4.2,1.68,NA,"OfficialWorldGolfRanking",2016
594,590,"Franck Daux",40,0.23,9.29,-0.31,8,NA,"OfficialWorldGolfRanking",2016
595,583,"Ben Eccles",40,0.23,9.28,-1.32,3.21,NA,"OfficialWorldGolfRanking",2016
596,589,"Anthony Paolucci",40,0.23,9.28,-0.65,7.2,NA,"OfficialWorldGolfRanking",2016
597,585,"Yi Keun Chang",40,0.23,9.25,-1.38,3.48,NA,"OfficialWorldGolfRanking",2016
598,580,"Robert Coles",41,0.23,9.47,-5.24,NA,NA,"OfficialWorldGolfRanking",2016
599,654,"Andrew Curlewis",49,0.23,11.3,-3.11,4.35,NA,"OfficialWorldGolfRanking",2016
600,650,"Michael Sim",40,0.23,9.19,-1.29,5.26,NA,"OfficialWorldGolfRanking",2016
601,581,"Justin Harding",45,0.23,10.32,-6.19,NA,NA,"OfficialWorldGolfRanking",2016
602,588,"Eugene Wong",40,0.23,9.15,-3.41,NA,NA,"OfficialWorldGolfRanking",2016
603,796,"Oliver Lindell",40,0.23,9.14,-0.83,6.4,NA,"OfficialWorldGolfRanking",2016
604,597,"Simon Wakefield",43,0.23,9.82,-4.24,NA,NA,"OfficialWorldGolfRanking",2016
605,659,"Louis de Jager",51,0.23,11.57,-3.4,8.2,NA,"OfficialWorldGolfRanking",2016
606,594,"Michael Long",40,0.23,9.06,-0.89,7,NA,"OfficialWorldGolfRanking",2016
607,599,"Curtis Luck",40,0.23,9.05,-0.55,6,NA,"OfficialWorldGolfRanking",2016
608,601,"John OToole",40,0.23,9.05,NA,9.05,NA,"OfficialWorldGolfRanking",2016
609,587,"Mark Foster",52,0.23,11.75,-8.15,NA,NA,"OfficialWorldGolfRanking",2016
610,591,"Miguel Angel Carballo",52,0.23,11.73,-5.31,NA,NA,"OfficialWorldGolfRanking",2016
611,596,"Matthew Giles",40,0.22,8.99,-2.84,2.52,NA,"OfficialWorldGolfRanking",2016
612,600,"Andrew Putnam",48,0.22,10.68,-7.32,5.83,NA,"OfficialWorldGolfRanking",2016
613,595,"Gonzalo Fdez Castano",52,0.22,11.56,-10.14,NA,NA,"OfficialWorldGolfRanking",2016
614,603,"Satoshi Tomiyama",46,0.22,10.11,-4.69,NA,NA,"OfficialWorldGolfRanking",2016
615,609,"David Klein",40,0.22,8.78,-1,6,NA,"OfficialWorldGolfRanking",2016
616,604,"Peter Karmis",40,0.22,8.77,-3.31,NA,NA,"OfficialWorldGolfRanking",2016
617,592,"Jason Knutzon",44,0.22,9.64,-4.87,NA,NA,"OfficialWorldGolfRanking",2016
618,597,"Paul Waring",40,0.22,8.76,-7.69,NA,NA,"OfficialWorldGolfRanking",2016
619,606,"Simon Griffiths",40,0.22,8.75,-2.73,NA,NA,"OfficialWorldGolfRanking",2016
619,607,"Hyowon Park",40,0.22,8.75,-2.93,2.43,NA,"OfficialWorldGolfRanking",2016
619,610,"CJ Plessis",40,0.22,8.75,-1.2,8.4,NA,"OfficialWorldGolfRanking",2016
622,605,"James Heath",40,0.22,8.73,-3.65,NA,NA,"OfficialWorldGolfRanking",2016
623,608,"Kurt Barnes",43,0.22,9.35,-2.83,1.84,NA,"OfficialWorldGolfRanking",2016
624,601,"Carlos Del Moral",45,0.22,9.71,-5.6,NA,NA,"OfficialWorldGolfRanking",2016
625,612,"Oscar Zetterwall",40,0.22,8.62,-0.02,8.64,NA,"OfficialWorldGolfRanking",2016
626,617,"Jimmy Gunn",40,0.21,8.49,-0.88,5.79,NA,"OfficialWorldGolfRanking",2016
627,614,"Kevin Phelan",47,0.21,9.87,-5.02,1.75,NA,"OfficialWorldGolfRanking",2016
628,624,"Bhavik Patel",40,0.21,8.4,-0.27,8.4,NA,"OfficialWorldGolfRanking",2016
629,616,"Gi Whan Kim",49,0.21,10.28,-3.95,NA,NA,"OfficialWorldGolfRanking",2016
630,615,"Josh Younger",40,0.21,8.38,-4.09,NA,NA,"OfficialWorldGolfRanking",2016
631,620,"Masaru Takahashi",40,0.21,8.35,-2.72,1.2,NA,"OfficialWorldGolfRanking",2016
632,618,"Roger Sloan",46,0.21,9.6,-3.88,6.25,NA,"OfficialWorldGolfRanking",2016
633,623,"Jason Millard",40,0.21,8.34,-1.78,2.13,NA,"OfficialWorldGolfRanking",2016
634,626,"Daniel Mazziotta",40,0.21,8.29,-2.33,1.3,NA,"OfficialWorldGolfRanking",2016
635,613,"Oliver Wilson",52,0.21,10.72,-9.44,NA,NA,"OfficialWorldGolfRanking",2016
636,622,"Anders Hansen",40,0.21,8.2,-7.87,NA,NA,"OfficialWorldGolfRanking",2016
637,627,"Lincoln Tighe",40,0.2,8.15,-2.08,NA,NA,"OfficialWorldGolfRanking",2016
638,629,"Jose Manuel Lara",40,0.2,8.15,-2.13,1.4,NA,"OfficialWorldGolfRanking",2016
639,628,"Khalin Joshi",40,0.2,8.14,-2.28,NA,NA,"OfficialWorldGolfRanking",2016
640,630,"Choi Hosung",52,0.2,10.47,-3.83,NA,NA,"OfficialWorldGolfRanking",2016
641,625,"Nicholas Thompson",52,0.2,10.45,-10.68,NA,NA,"OfficialWorldGolfRanking",2016
642,631,"Christopher Mivis",41,0.2,8.21,-0.81,7.2,NA,"OfficialWorldGolfRanking",2016
643,633,"Corey Conners",40,0.2,8,-0.77,5.4,NA,"OfficialWorldGolfRanking",2016
644,634,"Kristian Johannessen",40,0.2,7.9,-1.9,1.2,NA,"OfficialWorldGolfRanking",2016
645,637,"Ryan Brehm",40,0.2,7.87,-0.95,5.19,NA,"OfficialWorldGolfRanking",2016
646,621,"Moritz Lampert",50,0.2,9.83,-10.53,4,NA,"OfficialWorldGolfRanking",2016
647,635,"David Law",43,0.2,8.43,-2.33,3.9,NA,"OfficialWorldGolfRanking",2016
648,640,"James Kamte",40,0.2,7.83,-1.26,4.9,NA,"OfficialWorldGolfRanking",2016
649,638,"Craig Barlow",40,0.2,7.81,-1.65,3.51,NA,"OfficialWorldGolfRanking",2016
650,618,"Edoardo Molinari",50,0.2,9.75,-13.99,NA,NA,"OfficialWorldGolfRanking",2016
651,646,"Manuel Trappel",40,0.19,7.77,-0.32,7.6,NA,"OfficialWorldGolfRanking",2016
652,647,"Darren Clarke",48,0.19,9.31,-4.45,NA,NA,"OfficialWorldGolfRanking",2016
653,639,"Alexander Bjork",40,0.19,7.76,-2.84,NA,NA,"OfficialWorldGolfRanking",2016
654,635,"Sebastian Cappelen",40,0.19,7.71,-4.88,3.08,NA,"OfficialWorldGolfRanking",2016
655,643,"David McKenzie",48,0.19,9.24,-4.08,3.6,NA,"OfficialWorldGolfRanking",2016
656,632,"Tom Lewis",50,0.19,9.61,-5.81,NA,NA,"OfficialWorldGolfRanking",2016
657,653,"Alexander Knappe",40,0.19,7.68,-0.45,6.13,NA,"OfficialWorldGolfRanking",2016
658,649,"Todd Sinnott",40,0.19,7.66,-1.38,2.52,NA,"OfficialWorldGolfRanking",2016
659,652,"Martin Keskari",40,0.19,7.66,-1.07,4,NA,"OfficialWorldGolfRanking",2016
660,648,"Callum Mowat",44,0.19,8.41,-2.5,NA,NA,"OfficialWorldGolfRanking",2016
661,644,"Jason Allred",45,0.19,8.59,-6.55,NA,NA,"OfficialWorldGolfRanking",2016
661,644,"PH McIntyre",48,0.19,9.16,-5.01,NA,NA,"OfficialWorldGolfRanking",2016
663,658,"Espen Kofstad",40,0.19,7.61,-0.44,6.88,NA,"OfficialWorldGolfRanking",2016
664,830,"Ruan de Smidt",48,0.19,9.08,-1.76,4.66,NA,"OfficialWorldGolfRanking",2016
665,655,"Mikumu Horikawa",40,0.19,7.56,-1.92,NA,NA,"OfficialWorldGolfRanking",2016
666,657,"Josh Loughrey",40,0.19,7.55,-1.98,NA,NA,"OfficialWorldGolfRanking",2016
667,656,"Daniel Nisbet",40,0.19,7.53,-2.2,1.27,NA,"OfficialWorldGolfRanking",2016
668,651,"Arie Ahmad Irawan",52,0.19,9.75,-5.8,NA,NA,"OfficialWorldGolfRanking",2016
669,729,"Jonathan Agren",40,0.19,7.44,-0.54,5.48,NA,"OfficialWorldGolfRanking",2016
670,660,"Cheng Jin",40,0.19,7.44,-2.18,1.35,NA,"OfficialWorldGolfRanking",2016
671,665,"Jean Paul Strydom",40,0.19,7.42,-0.38,4.9,NA,"OfficialWorldGolfRanking",2016
672,667,"Bernhard Langer",40,0.19,7.41,-2.83,5.2,NA,"OfficialWorldGolfRanking",2016
673,664,"Ryan Ruffels",40,0.18,7.38,-1.32,4.01,NA,"OfficialWorldGolfRanking",2016
674,708,"Lasse Jensen",50,0.18,9.22,-4.91,1.28,NA,"OfficialWorldGolfRanking",2016
675,663,"Steven Jeppesen",40,0.18,7.36,-2.26,NA,NA,"OfficialWorldGolfRanking",2016
675,732,"Augusto Nunez",40,0.18,7.36,-1.11,2.82,NA,"OfficialWorldGolfRanking",2016
677,662,"Lionel Weber",44,0.18,8.06,-4.08,NA,NA,"OfficialWorldGolfRanking",2016
678,665,"Travis Bertoni",46,0.18,8.32,-4.72,NA,NA,"OfficialWorldGolfRanking",2016
679,669,"Jon Rahm",40,0.18,7.22,-2.83,NA,NA,"OfficialWorldGolfRanking",2016
680,674,"Jarryd Felton",40,0.18,7.21,-0.86,1.44,NA,"OfficialWorldGolfRanking",2016
680,672,"Matthew Guyatt",40,0.18,7.21,-1.77,1.2,NA,"OfficialWorldGolfRanking",2016
682,679,"Charlie Wi",51,0.18,9.19,-4.16,1.98,NA,"OfficialWorldGolfRanking",2016
682,675,"Simon Yates",40,0.18,7.21,-1.52,3.92,NA,"OfficialWorldGolfRanking",2016
684,733,"Oliver Bekker",52,0.18,9.32,-3.97,1.39,NA,"OfficialWorldGolfRanking",2016
685,684,"Tim Hart",40,0.18,7.16,-0.58,5.14,NA,"OfficialWorldGolfRanking",2016
685,681,"Diego Velasquez",40,0.18,7.15,-1.24,4.22,NA,"OfficialWorldGolfRanking",2016
687,667,"Jake Higginbottom",40,0.18,7.15,-5.85,NA,NA,"OfficialWorldGolfRanking",2016
688,675,"Mathew Goggin",52,0.18,9.28,-4.24,NA,NA,"OfficialWorldGolfRanking",2016
689,671,"Tommy Cocha",45,0.18,8.03,-4.58,NA,NA,"OfficialWorldGolfRanking",2016
690,677,"Jason Palmer",40,0.18,7.13,-6.25,NA,NA,"OfficialWorldGolfRanking",2016
691,685,"Tapio Pulkkanen",40,0.18,7.08,-1.98,NA,NA,"OfficialWorldGolfRanking",2016
692,690,"Anders Albertson",40,0.18,7.07,NA,7.07,NA,"OfficialWorldGolfRanking",2016
692,679,"Zack Fischer",43,0.18,7.6,-3.18,1.2,NA,"OfficialWorldGolfRanking",2016
694,678,"SK Ho",48,0.18,8.47,-4.76,NA,NA,"OfficialWorldGolfRanking",2016
694,686,"Aaron Pike",40,0.18,7.06,-1.82,NA,NA,"OfficialWorldGolfRanking",2016
696,688,"Lu Weichih",40,0.18,7.04,-1.77,2.08,NA,"OfficialWorldGolfRanking",2016
697,698,"Malcolm Kokocinski",46,0.18,8.08,-1.2,3.4,NA,"OfficialWorldGolfRanking",2016
698,670,"Mark Tullo",52,0.18,9.12,-8.7,NA,NA,"OfficialWorldGolfRanking",2016
699,687,"Connor Arendell",40,0.18,7.01,-3.81,NA,NA,"OfficialWorldGolfRanking",2016
700,850,"Tyrone Mordt",46,0.18,8.06,-1.85,2.8,NA,"OfficialWorldGolfRanking",2016
701,682,"Steve Dartnall",40,0.17,6.99,-4.27,1.32,NA,"OfficialWorldGolfRanking",2016
702,692,"Jin Park",40,0.17,6.94,-1.99,2.8,NA,"OfficialWorldGolfRanking",2016
703,696,"Ashley Hall",52,0.17,8.98,-2.55,6,NA,"OfficialWorldGolfRanking",2016
704,747,"Wallie Coetsee",48,0.17,8.27,-5.61,2.73,NA,"OfficialWorldGolfRanking",2016
705,690,"Pedro Oriol",40,0.17,6.89,-3.94,NA,NA,"OfficialWorldGolfRanking",2016
706,693,"Joshua Salah",40,0.17,6.89,-0.4,6,NA,"OfficialWorldGolfRanking",2016
706,693,"Greg Yates",40,0.17,6.89,-1.45,2.63,NA,"OfficialWorldGolfRanking",2016
708,697,"Eirik Tage Johansen",40,0.17,6.85,-1.89,NA,NA,"OfficialWorldGolfRanking",2016
709,683,"Alessandro Tadini",50,0.17,8.51,-5.83,NA,NA,"OfficialWorldGolfRanking",2016
710,695,"Jake Roos",52,0.17,8.78,-7.88,NA,NA,"OfficialWorldGolfRanking",2016
711,NA,"Aaron Rai",40,0.17,6.75,-0.57,4.2,NA,"OfficialWorldGolfRanking",2016
712,699,"Ashley Chesters",40,0.17,6.74,-2.07,NA,NA,"OfficialWorldGolfRanking",2016
713,672,"Simon Dyson",40,0.17,6.74,-12.4,NA,NA,"OfficialWorldGolfRanking",2016
714,705,"Bryce Easton",52,0.17,8.75,-1.07,7.32,NA,"OfficialWorldGolfRanking",2016
715,689,"Chris Doak",51,0.17,8.54,-6.65,NA,NA,"OfficialWorldGolfRanking",2016
716,NA,"Jose Filipe Lima",40,0.17,6.69,-1.55,3.72,NA,"OfficialWorldGolfRanking",2016
717,701,"Hyungsoon Lee",40,0.17,6.69,-2.93,NA,NA,"OfficialWorldGolfRanking",2016
717,703,"He Ze Yu",40,0.17,6.69,-1.64,NA,NA,"OfficialWorldGolfRanking",2016
719,704,"Jihoon Lee",40,0.17,6.68,-2.01,NA,NA,"OfficialWorldGolfRanking",2016
720,707,"Seukhyun Baek",51,0.17,8.51,-5.99,NA,NA,"OfficialWorldGolfRanking",2016
721,699,"Tommy Gainey",50,0.17,8.33,-5.47,NA,NA,"OfficialWorldGolfRanking",2016
722,713,"Joel Girrbach",40,0.17,6.6,NA,6.6,NA,"OfficialWorldGolfRanking",2016
723,710,"Jeev Milkha Singh",52,0.16,8.58,-1.51,3.92,NA,"OfficialWorldGolfRanking",2016
724,709,"Tatsunori Nukaga",40,0.16,6.57,-1.4,NA,NA,"OfficialWorldGolfRanking",2016
725,711,"Daniel Pearce",40,0.16,6.56,-1.45,NA,NA,"OfficialWorldGolfRanking",2016
726,712,"John Catlin",41,0.16,6.71,-1.33,3.08,NA,"OfficialWorldGolfRanking",2016
727,787,"Francesco Laporta",40,0.16,6.44,-1.89,3.87,NA,"OfficialWorldGolfRanking",2016
728,714,"Richard McEvoy",50,0.16,8.05,-2.54,1.27,NA,"OfficialWorldGolfRanking",2016
729,717,"Hui Lin Zhang",40,0.16,6.41,-1.02,NA,NA,"OfficialWorldGolfRanking",2016
730,706,"Hugues Joannes",49,0.16,7.83,-4.65,NA,NA,"OfficialWorldGolfRanking",2016
731,718,"Scott Harrington",40,0.16,6.37,-1.91,1.44,NA,"OfficialWorldGolfRanking",2016
732,716,"Chih Bing Lam",43,0.16,6.83,-3.13,NA,NA,"OfficialWorldGolfRanking",2016
733,715,"Steve Lewton",40,0.16,6.33,-4.31,NA,NA,"OfficialWorldGolfRanking",2016
733,774,"Adrian Otaegui",52,0.16,8.23,-4.64,1.28,NA,"OfficialWorldGolfRanking",2016
735,719,"R Nachimuthu",40,0.16,6.32,-1.86,2.4,NA,"OfficialWorldGolfRanking",2016
736,723,"Johan Edfors",42,0.16,6.61,-4.53,NA,NA,"OfficialWorldGolfRanking",2016
737,723,"Andy Winings",40,0.16,6.25,-1.98,NA,NA,"OfficialWorldGolfRanking",2016
738,726,"Benedict Parker",40,0.16,6.25,-0.95,4,NA,"OfficialWorldGolfRanking",2016
739,720,"Eric Axley",47,0.16,7.33,-3.09,2.57,NA,"OfficialWorldGolfRanking",2016
740,722,"DA Points",52,0.15,8.04,-4.45,NA,NA,"OfficialWorldGolfRanking",2016
741,841,"Andrea Pavan",47,0.15,7.26,-3.83,1.96,NA,"OfficialWorldGolfRanking",2016
742,726,"Gunn Charoenkul",40,0.15,6.16,-3.21,1.21,NA,"OfficialWorldGolfRanking",2016
743,720,"Ulrich Van den Berg",48,0.15,7.38,-7.03,1.27,NA,"OfficialWorldGolfRanking",2016
744,734,"Se Jun Yoon",40,0.15,6.13,-1.39,NA,NA,"OfficialWorldGolfRanking",2016
745,730,"SS Hong",40,0.15,6.12,-2.02,1.8,NA,"OfficialWorldGolfRanking",2016
745,728,"Heung Chol Joo",40,0.15,6.13,-3.05,NA,NA,"OfficialWorldGolfRanking",2016
747,725,"Aaron Watkins",43,0.15,6.57,-4.85,1.27,NA,"OfficialWorldGolfRanking",2016
748,736,"Ryan Spears",45,0.15,6.81,-3.02,NA,NA,"OfficialWorldGolfRanking",2016
749,730,"Pontus Widegren",46,0.15,6.96,-4.58,NA,NA,"OfficialWorldGolfRanking",2016
750,735,"Andrew Marshall",40,0.15,6.04,-3.67,NA,NA,"OfficialWorldGolfRanking",2016
751,739,"Andrew Evans",40,0.15,6.03,-0.9,NA,NA,"OfficialWorldGolfRanking",2016
752,741,"George Gandranata",45,0.15,6.78,-0.58,6,NA,"OfficialWorldGolfRanking",2016
753,NA,"Sam Fidone",40,0.15,6,NA,6,NA,"OfficialWorldGolfRanking",2016
753,743,"Brad Moules",40,0.15,6,NA,6,NA,"OfficialWorldGolfRanking",2016
753,743,"Derek Rende",40,0.15,6,NA,6,NA,"OfficialWorldGolfRanking",2016
756,737,"Aaron Townsend",43,0.15,6.42,-2.93,NA,NA,"OfficialWorldGolfRanking",2016
757,740,"Peter Lawrie",51,0.15,7.61,-3.1,NA,NA,"OfficialWorldGolfRanking",2016
758,742,"Michael Hollick",41,0.15,6.1,-1.81,NA,NA,"OfficialWorldGolfRanking",2016
759,746,"Brian Campbell",40,0.15,5.92,-1.22,2.17,NA,"OfficialWorldGolfRanking",2016
760,749,"Thammanoon Sriroj",44,0.15,6.5,-1.24,1.8,NA,"OfficialWorldGolfRanking",2016
761,743,"Colin Nel",50,0.15,7.35,-3.2,1.68,NA,"OfficialWorldGolfRanking",2016
762,737,"Max Homa",51,0.15,7.47,-6.82,2.13,NA,"OfficialWorldGolfRanking",2016
763,751,"Rick Cochran III",45,0.14,6.49,-3.99,NA,NA,"OfficialWorldGolfRanking",2016
764,753,"Daehyun Kim",40,0.14,5.73,-2.3,NA,NA,"OfficialWorldGolfRanking",2016
765,754,"Simon Forsstrom",40,0.14,5.69,-1.53,NA,NA,"OfficialWorldGolfRanking",2016
766,752,"Bill Lunde",40,0.14,5.67,-4.25,1.27,NA,"OfficialWorldGolfRanking",2016
