"BestRoundsin60sStreak_RANKTHISWEEK_2012","BestRoundsin60sStreak_RANKLASTWEEK_2012","BestRoundsin60sStreak_PLAYERNAME_2012","BestRoundsin60sStreak__2012","BestRoundsin60sStreak_CAREERBESTSTREAK_2012","BestRoundsin60sStreak_BESTYTDSTREAK_2012","BestRoundsin60sStreak_CURRENTSTREAK_2012","stat_name","year"
623,623,"Thorbjorn Olesen",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Hennie Otto",NA,2,1,NA,"BestRoundsin60sStreak",2012
623,623,"Martin Piller",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Gary Player",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Stephen Poole",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Fran Quinn",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Robert Rock",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Doug Sanders",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"John Schroeder",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Richard Scott",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Geoffrey Sisk",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Bob Smith",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Sal Spallone",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Chris Starkjohann",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Ty Tryon",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Aaron Watkins",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"DeWitt Weaver",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Chris Wilson",NA,2,1,NA,"BestRoundsin60sStreak",2012
